"대분류코드(L_CLASS_CD)","대분류명(L_CLASS_NM)","중분류코드(M_CLASS_CD)","중분류명(M_CLASS_NM)","소분류코드(S_CLASS_CD)","소분류명(S_CLASS_NM)","세부분류코드(DETAL_CLASS_CD)","세부분류명(DETAL_CLASS_NM)","통계청분류코드(STAT_CLASS_CD)","통계청분류명(STAT_CLASS_NM)"
"01","식품","0105","음료","010507","액상차","01050703","대추차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050704","모과차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050705","레몬/라임차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050706","한라봉차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050707","석류차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050708","도라지차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050709","자몽차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050710","오미자차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050711","인삼/홍삼차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050712","혼합액상차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010507","액상차","01050799","기타액상차","A","식료품 및 비주류음료"
"01","식품","0105","음료","010508","생수/탄산수","01050801","생수","A","식료품 및 비주류음료"
"01","식품","0105","음료","010508","생수/탄산수","01050802","탄산수","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050901","스포츠/이온음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050902","식이섬유음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050903","에너지음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050904","칼슘/철분음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050905","인삼/한약재음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050906","활성드링크음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050907","비타민음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050908","숙취해소음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010509","기능성음료","01050999","기타기능성음료","A","식료품 및 비주류음료"
"01","식품","0105","음료","010588","음료세트","01058801","음료선물세트","A","식료품 및 비주류음료"
"01","식품","0105","음료","010588","음료세트","01058899","음료기획세트","A","식료품 및 비주류음료"
"01","식품","0105","음료","010599","기타음료","01059999","기타음료","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010601","발효유류","01060101","드링크발효유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010601","발효유류","01060102","액상발효유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010601","발효유류","01060103","호상발효유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010601","발효유류","01060199","기타발효유류","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060201","후레쉬우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060202","강화우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060203","무지방우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060204","저지방우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060205","유기농우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060206","프리미엄우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010602","흰우유","01060299","기타흰우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010603","가공유","01060301","딸기우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010603","가공유","01060302","바나나우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010603","가공유","01060303","커피우유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010603","가공유","01060399","기타가공유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010604","두유음료","01060401","성인두유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010604","두유음료","01060402","어린이두유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010604","두유음료","01060499","기타두유음료","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010605","분유류","01060501","전지분유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010605","분유류","01060502","조제분유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010605","분유류","01060599","기타분유류","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010606","연유","01060601","연유","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010607","초코음료류","01060701","초코코코아음료","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010699","기타유제품류","01069901","버터","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010699","기타유제품류","01069902","치즈","A","식료품 및 비주류음료"
"01","식품","0106","유제품류","010699","기타유제품류","01069999","기타유제품류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070101","쌀류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070102","서류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070103","잡곡","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070104","두류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070105","과채류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070106","엽채류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070107","근채류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070108","조미채소","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070109","과수","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070110","특용작물","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070111","콩(숙주)나물","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010701","농산물","01070199","기타농산물","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010702","축산물","01070201","달걀","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010702","축산물","01070203","새알기타류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010702","축산물","01070299","기타축산물","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010703","수산물","01070301","미가공담수어","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010703","수산물","01070302","미가공해수어","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010703","수산물","01070303","굴조개류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010703","수산물","01070304","미가공해조류","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010703","수산물","01070399","기타수산물","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010788","신선식품세트","01078801","농산물선물세트","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010788","신선식품세트","01078802","수산물선물세트","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010788","신선식품세트","01078803","축산물선물세트","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010788","신선식품세트","01078804","신선식품혼합선물세트","A","식료품 및 비주류음료"
"01","식품","0107","신선식품","010788","신선식품세트","01078899","신선식품기획세트","A","식료품 및 비주류음료"
